"image","xmin","ymin","xmax","ymax","label"
"combustible-sunlight-150-45-e.jpg",2878.12987012987,1387.6363636363635,4161.038961038961,3123.116883116883,"Combustible"
"combustible-sunlight-150-negative-30-a.jpg",1890.7012987012986,1137.038961038961,3121.246753246753,2528.4155844155844,"Combustible"
"combustible-sunlight-150-negative-30-b.jpg",1146.3896103896104,508.67532467532465,2354.493506493506,1926.2337662337661,"Combustible"
"combustible-sunlight-150-negative-30-c.jpg",2762.181818181818,482.49350649350646,3981.5064935064934,1922.4935064935064,"Combustible"
"combustible-sunlight-150-negative-30-d.jpg",1052.8831168831168,1548.4675324675325,2298.3896103896104,2954.805194805195,"Combustible"
"combustible-sunlight-150-negative-30-e.jpg",2747.220779220779,1548.4675324675325,4015.1688311688313,3014.6493506493507,"Combustible"
"combustible-sunlight-150-negative-45-a.jpg",2126.337662337662,1185.6623376623377,2952.9350649350645,2386.285714285714,"Combustible"
"combustible-sunlight-150-negative-45-b.jpg",1352.103896103896,587.2207792207793,2178.7012987012986,1825.246753246753,"Combustible"
"combustible-sunlight-150-negative-45-c.jpg",2952.935064935065,523.6363636363636,3798.2337662337663,1791.5844155844156,"Combustible"
"combustible-sunlight-150-negative-45-d.jpg",1251.1168831168832,1720.5194805194806,2107.6363636363635,2980.9870129870133,"Combustible"
"combustible-sunlight-150-negative-45-e.jpg",2990.337662337662,1656.935064935065,3831.896103896104,2928.6233766233763,"Combustible"
"combustible-wood-150-0-a.jpg",1920.6233766233765,1065.974025974026,3267.116883116883,2404.9870129870133,"Combustible"
"combustible-wood-150-0-b.jpg",1131.4285714285713,471.27272727272725,2433.038961038961,1825.246753246753,"Combustible"
"combustible-wood-150-0-c.jpg",2683.6363636363635,605.922077922078,4030.12987012987,1937.4545454545455,"Combustible"
"combustible-wood-150-0-d.jpg",1138.909090909091,1660.6753246753246,2466.7012987012986,3007.1688311688313,"Combustible"
"combustible-wood-150-0-e.jpg",2623.7922077922076,1544.7272727272727,3981.5064935064934,2887.4805194805194,"Combustible"
"combustible-wood-150-30-a.jpg",1913.142857142857,1129.5584415584415,3068.8831168831166,2393.7662337662337,"Combustible"
"combustible-wood-150-30-b.jpg",1243.6363636363635,706.9090909090909,2391.896103896104,1948.6753246753246,"Combustible"
"combustible-wood-150-30-c.jpg",2881.87012987013,639.5844155844155,4060.051948051948,1952.4155844155844,"Combustible"
"combustible-wood-150-30-d.jpg",817.2467532467532,1784.103896103896,1995.4285714285716,3037.090909090909,"Combustible"
"combustible-wood-150-30-e.jpg",3001.5584415584417,1664.4155844155844,4179.74025974026,2939.8441558441555,"Combustible"
"combustible-wood-150-45-a.jpg",2145.038961038961,979.9480519480519,3121.2467532467535,2292.779220779221,"Combustible"
"combustible-wood-150-45-b.jpg",2919.272727272727,564.7792207792207,3921.6623376623374,1885.090909090909,"Combustible"
"combustible-wood-150-45-c.jpg",1531.6363636363635,1627.012987012987,2511.584415584415,2921.142857142857,"Combustible"
"combustible-wood-150-45-d.jpg",2979.116883116883,1241.7662337662337,3947.8441558441555,2550.8571428571427,"Combustible"
"combustible-wood-150-45-e.jpg",1363.3246753246754,407.68831168831167,2474.181818181818,1769.142857142857,"Combustible"
"combustible-wood-150-negative-30-a.jpg",1999.168831168831,1077.1948051948052,3143.688311688312,2330.181818181818,"Combustible"
"combustible-wood-150-negative-30-b.jpg",1142.6493506493507,460.05194805194805,2305.87012987013,1735.4805194805194,"Combustible"
"combustible-wood-150-negative-30-c.jpg",2863.1688311688313,489.97402597402595,4045.090909090909,1784.1038961038962,"Combustible"
"combustible-wood-150-negative-30-d.jpg",1168.8311688311687,1544.7272727272727,2395.6363636363635,2835.1168831168834,"Combustible"
"combustible-wood-150-negative-30-e.jpg",2833.246753246753,1664.4155844155844,4003.9480519480517,2932.363636363636,"Combustible"
"combustible-wood-150-negative-45-a.jpg",1886.9610389610389,897.6623376623377,3087.584415584415,2360.1038961038957,"Combustible"
"combustible-wood-150-negative-45-b.jpg",1172.5714285714284,437.6103896103896,2373.1948051948048,1907.5324675324675,"Combustible"
"combustible-wood-150-negative-45-c.jpg",2743.4805194805194,561.038961038961,3925.402597402597,1986.0779220779218,"Combustible"
"combustible-wood-150-negative-45-d.jpg",1011.7402597402597,1559.6883116883116,2197.402597402597,2984.7272727272725,"Combustible"
"combustible-wood-150-negative-45-e.jpg",2870.6493506493507,1413.8181818181818,4075.0129870129867,2883.7402597402597,"Combustible"
"dangerous-when-wet-150-0-a.jpg",1860.7792207792206,878.961038961039,3435.4285714285716,2491.012987012987,"DangerousWhenWet"
"dangerous-when-wet-150-0-b.jpg",903.2727272727273,385.24675324675326,2519.064935064935,2004.7792207792209,"DangerousWhenWet"
"dangerous-when-wet-150-0-c.jpg",2552.7272727272725,302.961038961039,4164.779220779221,1933.7142857142858,"DangerousWhenWet"
"dangerous-when-wet-150-0-d.jpg",884.5714285714286,1529.7662337662337,2470.4415584415583,3111.896103896104,"DangerousWhenWet"
"dangerous-when-wet-150-0-e.jpg",2687.3766233766232,1518.5454545454545,4273.246753246753,3104.4155844155844,"DangerousWhenWet"
"dangerous-when-wet-150-30-a.jpg",2044.051948051948,1058.4935064935064,3218.4935064935066,2461.090909090909,"DangerousWhenWet"
"dangerous-when-wet-150-30-b.jpg",1168.8311688311687,467.53246753246754,2317.090909090909,1847.6883116883116,"DangerousWhenWet"
"dangerous-when-wet-150-30-c.jpg",2848.207792207792,441.35064935064935,4030.12987012987,1817.7662337662337,"DangerousWhenWet"
"dangerous-when-wet-150-30-d.jpg",1116.4675324675325,1522.2857142857142,2275.948051948052,2876.2597402597403,"DangerousWhenWet"
"dangerous-when-wet-150-30-e.jpg",2866.909090909091,1529.7662337662337,4075.0129870129867,2932.363636363636,"DangerousWhenWet"
"dangerous-when-wet-150-45-a.jpg",2088.935064935065,1099.6363636363635,3009.038961038961,2330.181818181818,"DangerousWhenWet"
"dangerous-when-wet-150-45-b.jpg",1277.2987012987012,523.6363636363636,2174.961038961039,1746.7012987012986,"DangerousWhenWet"
"dangerous-when-wet-150-45-c.jpg",2971.6363636363635,430.12987012987014,3895.4805194805194,1668.155844155844,"DangerousWhenWet"
"dangerous-when-wet-150-45-d.jpg",1307.2207792207791,1720.5194805194806,2216.1038961038957,2962.285714285714,"DangerousWhenWet"
"dangerous-when-wet-150-45-e.jpg",3072.6233766233768,1630.7532467532467,4030.12987012987,2887.4805194805194,"DangerousWhenWet"
"dangerous-when-wet-150-negative-30-a.jpg",1976.7272727272727,1013.6103896103896,3132.4675324675327,2416.2077922077924,"DangerousWhenWet"
"dangerous-when-wet-150-negative-30-b.jpg",1105.2467532467533,482.49350649350646,2275.948051948052,1877.6103896103896,"DangerousWhenWet"
"dangerous-when-wet-150-negative-30-c.jpg",2825.7662337662337,433.87012987012986,3981.5064935064934,1851.4285714285713,"DangerousWhenWet"
"dangerous-when-wet-150-negative-30-d.jpg",1135.168831168831,1540.987012987013,2302.12987012987,2943.5844155844156,"DangerousWhenWet"
"dangerous-when-wet-150-negative-30-e.jpg",2859.4285714285716,1619.5324675324675,3985.2467532467535,3037.090909090909,"DangerousWhenWet"
"dangerous-when-wet-150-negative-45-a.jpg",2096.4155844155844,1047.2727272727273,3042.7012987012986,2528.4155844155844,"DangerousWhenWet"
"dangerous-when-wet-150-negative-45-b.jpg",1243.6363636363635,430.12987012987014,2208.6233766233763,1922.4935064935064,"DangerousWhenWet"
"dangerous-when-wet-150-negative-45-c.jpg",2960.4155844155844,381.5064935064935,3884.2597402597403,1862.6493506493507,"DangerousWhenWet"
"dangerous-when-wet-150-negative-45-d.jpg",1217.4545454545455,1567.168831168831,2163.7402597402597,3040.8311688311687,"DangerousWhenWet"
"dangerous-when-wet-150-negative-45-e.jpg",2934.2337662337663,1582.1298701298701,3880.5194805194806,3052.051948051948,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-0-a.jpg",1939.3246753246754,1170.7012987012986,3192.311688311688,2401.246753246753,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-0-b.jpg",1161.3506493506493,531.1168831168831,2418.0779220779223,1772.8831168831166,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-0-c.jpg",2848.207792207792,576,4078.7532467532465,1817.7662337662337,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-0-d.jpg",1108.987012987013,1585.8701298701299,2361.974025974026,2816.4155844155844,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-0-e.jpg",2799.5844155844156,1731.7402597402597,4045.090909090909,2992.2077922077924,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-30-a.jpg",1984.2077922077922,1043.5324675324675,3252.155844155844,2397.5064935064934,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-30-b.jpg",1206.2337662337661,527.3766233766233,2421.818181818182,1873.8701298701299,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-30-c.jpg",2874.3896103896104,561.038961038961,4116.1558441558445,1937.4545454545455,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-30-d.jpg",1071.5844155844156,1600.8311688311687,2347.0129870129867,2977.246753246753,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-30-e.jpg",2784.6233766233768,1638.2337662337661,4011.4285714285716,2988.4675324675322,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-45-a.jpg",2178.7012987012986,957.5064935064935,3222.233766233766,2378.805194805195,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-45-b.jpg",1183.7922077922078,441.35064935064935,2178.7012987012986,1847.6883116883116,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-45-c.jpg",2930.4935064935066,493.7142857142857,3929.1428571428573,1873.8701298701299,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-45-d.jpg",1232.4155844155844,1567.168831168831,2238.5454545454545,2932.363636363636,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-45-e.jpg",2915.5324675324673,1686.857142857143,3959.0649350649346,3085.714285714286,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-negative-30-a.jpg",1946.8051948051948,1021.0909090909091,3181.090909090909,2390.025974025974,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-negative-30-b.jpg",1157.6103896103896,516.1558441558442,2376.935064935065,1881.3506493506493,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-negative-30-c.jpg",2807.064935064935,426.38961038961037,4033.87012987013,1780.3636363636363,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-negative-30-d.jpg",1146.3896103896104,1612.051948051948,2425.5584415584417,3007.1688311688313,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-negative-30-e.jpg",2878.12987012987,1645.7142857142858,4149.818181818182,3059.5324675324673,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-negative-45-a.jpg",2171.220779220779,1099.6363636363635,3080.1038961038957,2345.142857142857,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-negative-45-b.jpg",1310.9610389610389,478.75324675324674,2201.142857142857,1731.7402597402597,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-negative-45-c.jpg",2908.051948051948,456.31168831168833,3843.116883116883,1757.922077922078,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-negative-45-d.jpg",1247.3766233766235,1634.4935064935064,2197.4025974025976,2906.181818181818,"DangerousWhenWet"
"dangerous-when-wet-sunlight-150-negative-45-e.jpg",2952.935064935065,1724.2597402597403,3869.2987012987014,2999.688311688312,"DangerousWhenWet"
"dangerous-when-wet-wood-150-0-a.jpg",1980.4675324675325,1006.1298701298701,3237.194805194805,2259.1168831168834,"DangerousWhenWet"
"dangerous-when-wet-wood-150-0-b.jpg",1191.2727272727273,501.19480519480516,2433.038961038961,1757.922077922078,"DangerousWhenWet"
"dangerous-when-wet-wood-150-0-c.jpg",1082.8051948051948,1585.8701298701299,2339.5324675324673,2853.818181818182,"DangerousWhenWet"
"dangerous-when-wet-wood-150-0-d.jpg",2773.402597402597,489.97402597402595,4082.493506493506,1787.844155844156,"DangerousWhenWet"
"dangerous-when-wet-wood-150-0-e.jpg",2758.4415584415583,1634.4935064935064,4037.6103896103896,2894.961038961039,"DangerousWhenWet"
"dangerous-when-wet-wood-150-30-a.jpg",1972.987012987013,1065.974025974026,3166.12987012987,2292.779220779221,"DangerousWhenWet"
"dangerous-when-wet-wood-150-30-b.jpg",1168.8311688311687,542.3376623376623,2343.272727272727,1761.6623376623377,"DangerousWhenWet"
"dangerous-when-wet-wood-150-30-c.jpg",2818.285714285714,706.9090909090909,4011.4285714285716,1959.8961038961038,"DangerousWhenWet"
"dangerous-when-wet-wood-150-30-d.jpg",1180.051948051948,1615.7922077922078,2335.7922077922076,2831.3766233766237,"DangerousWhenWet"
"dangerous-when-wet-wood-150-30-e.jpg",2851.9480519480517,1668.155844155844,4060.051948051948,2898.7012987012986,"DangerousWhenWet"
"dangerous-when-wet-wood-150-45-a.jpg",2092.6753246753246,994.9090909090909,3087.5844155844156,2307.7402597402597,"DangerousWhenWet"
"dangerous-when-wet-wood-150-45-b.jpg",1247.3766233766235,437.6103896103896,2238.5454545454545,1772.8831168831168,"DangerousWhenWet"
"dangerous-when-wet-wood-150-45-c.jpg",2975.3766233766232,549.8181818181818,3947.8441558441555,1873.8701298701299,"DangerousWhenWet"
"dangerous-when-wet-wood-150-45-d.jpg",1224.935064935065,1649.4545454545455,2216.103896103896,2951.064935064935,"DangerousWhenWet"
"dangerous-when-wet-wood-150-45-e.jpg",2851.9480519480517,1720.5194805194806,3902.961038961039,3052.051948051948,"DangerousWhenWet"
"dangerous-when-wet-wood-150-negative-30-a.jpg",1991.6883116883116,1129.5584415584415,3065.142857142857,2292.779220779221,"DangerousWhenWet"
"dangerous-when-wet-wood-150-negative-30-b.jpg",1157.6103896103896,590.961038961039,2201.142857142857,1776.6233766233768,"DangerousWhenWet"
"dangerous-when-wet-wood-150-negative-30-c.jpg",3009.038961038961,598.4415584415584,4093.714285714286,1802.8051948051948,"DangerousWhenWet"
"dangerous-when-wet-wood-150-negative-30-d.jpg",1135.168831168831,1683.1168831168832,2182.4415584415583,2876.2597402597403,"DangerousWhenWet"
"dangerous-when-wet-wood-150-negative-30-e.jpg",2848.207792207792,1724.2597402597403,3891.7402597402597,2921.142857142857,"DangerousWhenWet"
"dangerous-when-wet-wood-150-negative-45-a.jpg",2092.6753246753246,905.1428571428571,3136.2077922077924,2296.5194805194806,"DangerousWhenWet"
"dangerous-when-wet-wood-150-negative-45-b.jpg",1262.3376623376623,512.4155844155844,2290.909090909091,1896.3116883116882,"DangerousWhenWet"
"dangerous-when-wet-wood-150-negative-45-c.jpg",2990.337662337662,508.67532467532465,4018.9090909090905,1896.3116883116882,"DangerousWhenWet"
"dangerous-when-wet-wood-150-negative-45-d.jpg",1213.7142857142858,1623.2727272727273,2242.285714285714,2984.727272727273,"DangerousWhenWet"
"dangerous-when-wet-wood-150-negative-45-e.jpg",2915.5324675324673,1615.7922077922078,3944.1038961038957,2999.688311688312,"DangerousWhenWet"
"explosive-150-0-a.jpg",1838.3376623376623,1039.7922077922078,3259.6363636363635,2446.12987012987,"Explosive"
"explosive-150-0-b.jpg",989.2987012987013,516.1558441558442,2448,1944.935064935065,"Explosive"
"explosive-150-0-c.jpg",2795.844155844156,467.53246753246754,4232.103896103896,1926.2337662337661,"Explosive"
"explosive-150-0-d.jpg",1090.2857142857142,1552.2077922077922,2560.2077922077924,3014.6493506493507,"Explosive"
"explosive-150-0-e.jpg",2739.7402597402597,1585.8701298701299,4205.922077922078,3055.7922077922076,"Explosive"
"explosive-150-30-a.jpg",1965.5064935064934,1021.0909090909091,3211.0129870129867,2449.87012987013,"Explosive"
"explosive-150-30-b.jpg",1135.168831168831,426.38961038961037,2384.4155844155844,1862.6493506493507,"Explosive"
"explosive-150-30-c.jpg",2807.064935064935,377.76623376623377,4045.090909090909,1821.5064935064934,"Explosive"
"explosive-150-30-d.jpg",1172.5714285714284,1511.064935064935,2376.9350649350645,2902.4415584415583,"Explosive"
"explosive-150-30-e.jpg",2739.7402597402597,1552.2077922077922,3974.025974025974,2954.805194805195,"Explosive"
"explosive-150-45-a.jpg",2212.3636363636365,998.6493506493506,3147.4285714285716,2259.116883116883,"Explosive"
"explosive-150-45-b.jpg",1292.2597402597403,478.75324675324674,2231.064935064935,1739.2207792207791,"Explosive"
"explosive-150-45-c.jpg",2971.6363636363635,534.8571428571429,3917.9220779220777,1814.025974025974,"Explosive"
"explosive-150-45-d.jpg",1352.103896103896,1526.025974025974,2275.9480519480517,2782.7532467532465,"Explosive"
"explosive-150-45-e.jpg",2923.0129870129867,1630.7532467532467,3906.7012987012986,2913.6623376623374,"Explosive"
"explosive-150-negative-30-a.jpg",1800.935064935065,931.3246753246754,3323.220779220779,2569.5584415584417,"Explosive"
"explosive-150-negative-30-b.jpg",993.038961038961,340.3636363636364,2515.3246753246754,1989.818181818182,"Explosive"
"explosive-150-negative-30-c.jpg",2851.9480519480517,377.76623376623377,4359.272727272727,2034.7012987012986,"Explosive"
"explosive-150-negative-30-d.jpg",1086.5454545454545,1368.935064935065,2612.5714285714284,3029.6103896103896,"Explosive"
"explosive-150-negative-30-e.jpg",2777.142857142857,1361.4545454545455,4303.16883116883,3044.5714285714284,"Explosive"
"explosive-150-negative-45-a.jpg",2006.6493506493507,920.1038961038961,3050.181818181818,2393.7662337662337,"Explosive"
"explosive-150-negative-45-b.jpg",1183.7922077922078,463.79220779220776,2238.5454545454545,1974.857142857143,"Explosive"
"explosive-150-negative-45-c.jpg",2829.5064935064934,347.84415584415586,3828.155844155844,1866.3896103896104,"Explosive"
"explosive-150-negative-45-d.jpg",1198.7532467532467,1499.844155844156,2223.584415584415,2962.285714285714,"Explosive"
"explosive-150-negative-45-e.jpg",2866.909090909091,1477.4025974025974,3861.818181818182,2977.2467532467535,"Explosive"
"explosive-sunlight-150-0-a.jpg",1969.2467532467533,1099.6363636363635,3244.6753246753246,2352.6233766233763,"Explosive"
"explosive-sunlight-150-0-b.jpg",1135.168831168831,486.23376623376623,2414.337662337662,1769.1428571428573,"Explosive"
"explosive-sunlight-150-0-c.jpg",1135.168831168831,1641.9740259740258,2459.220779220779,2936.1038961038957,"Explosive"
"explosive-sunlight-150-0-d.jpg",2825.7662337662337,482.49350649350646,4101.194805194805,1761.6623376623374,"Explosive"
"explosive-sunlight-150-0-e.jpg",2829.5064935064934,1679.3766233766232,4149.818181818182,2954.8051948051943,"Explosive"
"explosive-sunlight-150-30-a.jpg",2100.155844155844,1047.2727272727273,3240.935064935065,2341.402597402597,"Explosive"
"explosive-sunlight-150-30-b.jpg",1209.9740259740258,497.45454545454544,2376.9350649350645,1832.7272727272727,"Explosive"
"explosive-sunlight-150-30-c.jpg",1209.9740259740258,1600.8311688311687,2414.337662337662,2917.402597402597,"Explosive"
"explosive-sunlight-150-30-d.jpg",2878.12987012987,680.7272727272727,4089.974025974026,2012.2597402597403,"Explosive"
"explosive-sunlight-150-30-e.jpg",3009.038961038961,1653.1948051948052,4190.961038961039,2958.5454545454545,"Explosive"
"explosive-sunlight-150-45-a.jpg",2193.6623376623374,1159.4805194805194,3349.402597402597,2610.7012987012986,"Explosive"
"explosive-sunlight-150-45-b.jpg",1292.2597402597403,388.987012987013,2406.857142857143,1821.5064935064936,"Explosive"
"explosive-sunlight-150-45-c.jpg",1116.4675324675325,1529.7662337662337,2253.5064935064934,3003.4285714285716,"Explosive"
"explosive-sunlight-150-45-d.jpg",2934.2337662337663,1593.3506493506493,4116.1558441558445,3059.5324675324673,"Explosive"
"explosive-sunlight-150-45-e.jpg",2855.688311688312,534.8571428571429,4112.415584415585,2083.3246753246754,"Explosive"
"explosive-sunlight-150-negative-30-a.jpg",2077.714285714286,1065.974025974026,3121.2467532467535,2300.2597402597403,"Explosive"
"explosive-sunlight-150-negative-30-b.jpg",1138.909090909091,448.83116883116884,2171.220779220779,1660.6753246753246,"Explosive"
"explosive-sunlight-150-negative-30-c.jpg",1150.1298701298701,1574.6493506493507,2219.844155844156,2801.4545454545455,"Explosive"
"explosive-sunlight-150-negative-30-d.jpg",2900.5714285714284,1641.9740259740258,3959.0649350649346,2894.961038961039,"Explosive"
"explosive-sunlight-150-negative-30-e.jpg",2915.5324675324673,403.94805194805195,3951.584415584415,1653.1948051948052,"Explosive"
"explosive-sunlight-150-negative-45-a.jpg",2137.5584415584417,1122.077922077922,3009.038961038961,2404.9870129870133,"Explosive"
"explosive-sunlight-150-negative-45-b.jpg",1277.2987012987012,594.7012987012987,2174.961038961039,1847.6883116883118,"Explosive"
"explosive-sunlight-150-negative-45-c.jpg",2937.974025974026,553.5584415584416,3805.714285714286,1817.7662337662337,"Explosive"
"explosive-sunlight-150-negative-45-d.jpg",1296,1735.4805194805194,2197.402597402597,2984.727272727273,"Explosive"
"explosive-sunlight-150-negative-45-e.jpg",3065.142857142857,1653.1948051948052,3951.584415584415,2936.103896103896,"Explosive"
"explosive-wood-150-0-a.jpg",1961.7662337662337,1200.6233766233765,3192.311688311688,2419.948051948052,"Explosive"
"explosive-wood-150-0-b.jpg",1127.6883116883116,628.3636363636364,2369.454545454545,1855.1688311688313,"Explosive"
"explosive-wood-150-0-c.jpg",2818.285714285714,564.7792207792207,4041.3506493506493,1821.5064935064934,"Explosive"
"explosive-wood-150-0-d.jpg",1221.1948051948052,1828.987012987013,2429.2987012987014,3078.2337662337663,"Explosive"
"explosive-wood-150-0-e.jpg",2721.038961038961,1668.155844155844,3962.805194805195,2924.8831168831166,"Explosive"
"explosive-wood-150-30-a.jpg",1916.8831168831168,1144.5194805194806,3117.5064935064934,2423.688311688312,"Explosive"
"explosive-wood-150-30-b.jpg",1127.6883116883116,662.025974025974,2358.233766233766,1956.155844155844,"Explosive"
"explosive-wood-150-30-c.jpg",2829.5064935064934,430.12987012987014,4037.6103896103896,1742.9610389610389,"Explosive"
"explosive-wood-150-30-d.jpg",1172.5714285714284,1952.4155844155844,2391.896103896104,3239.064935064935,"Explosive"
"explosive-wood-150-30-e.jpg",2728.5194805194806,1735.4805194805194,3955.3246753246754,3033.3506493506493,"Explosive"
"explosive-wood-150-45-a.jpg",2246.025974025974,983.6883116883116,3225.9740259740256,2404.987012987013,"Explosive"
"explosive-wood-150-45-b.jpg",1344.6233766233765,437.6103896103896,2294.6493506493507,1858.9090909090908,"Explosive"
"explosive-wood-150-45-c.jpg",2810.805194805195,448.83116883116884,3843.1168831168834,1873.8701298701299,"Explosive"
"explosive-wood-150-45-d.jpg",1258.5974025974026,1656.935064935065,2264.727272727273,3081.9740259740256,"Explosive"
"explosive-wood-150-45-e.jpg",3304.5194805194806,1406.3376623376623,4359.272727272727,2812.6753246753246,"Explosive"
"explosive-wood-150-negative-30-a.jpg",2044.051948051948,1170.7012987012986,3128.727272727273,2356.363636363636,"Explosive"
"explosive-wood-150-negative-30-b.jpg",1254.857142857143,617.1428571428571,2253.5064935064934,1735.4805194805194,"Explosive"
"explosive-wood-150-negative-30-c.jpg",2960.4155844155844,635.8441558441558,3966.5454545454545,1806.5454545454545,"Explosive"
"explosive-wood-150-negative-30-d.jpg",1120.2077922077922,1432.5194805194806,2171.220779220779,2621.9220779220777,"Explosive"
